0.124823324, 0.950278341, 0.279316842
0.124847486, 0.950282156, 0.279292851
0.124870710, 0.950242519, 0.279417365
0.124907523, 0.950174868, 0.279631227
0.124918177, 0.950149655, 0.279711961
0.124911397, 0.950168073, 0.279652476
0.124909467, 0.950153529, 0.279702693
0.124910436, 0.950099289, 0.279886484
0.124899774, 0.950100243, 0.279887944
0.124899767, 0.950117647, 0.279828697
0.124917224, 0.950082778, 0.279939323
0.124929845, 0.950045943, 0.280058681
0.124955065, 0.950033366, 0.280090183
0.124988019, 0.950025618, 0.280101776
0.124999649, 0.950029432, 0.280083388
0.125001609, 0.950039267, 0.280049651
0.124998681, 0.950027525, 0.280090391
0.124978318, 0.950035274, 0.280073165
0.124985106, 0.950038194, 0.280060261
0.125032603, 0.950052738, 0.279989719
0.125073298, 0.950083851, 0.279866307
0.125114962, 0.950061559, 0.279923349
0.125115916, 0.950029551, 0.280031472
0.125080049, 0.950054705, 0.279961943
0.125077158, 0.950057625, 0.279953360
0.125085875, 0.950016915, 0.280087620
0.125088781, 0.949990749, 0.280175119
0.125111088, 0.949979066, 0.280204594
0.125145033, 0.949956715, 0.280265063
0.125157654, 0.949951887, 0.280275881
0.125193566, 0.949960649, 0.280230253
0.125203266, 0.949949026, 0.280265390
0.125186756, 0.949957728, 0.280243128
0.125196471, 0.949976146, 0.280176311
0.125193551, 0.949972271, 0.280190765
0.125199377, 0.949973344, 0.280184894
0.125211983, 0.950016021, 0.280034542
0.125215843, 0.950069308, 0.279851883
0.125211000, 0.950099349, 0.279752075
0.125198438, 0.950121641, 0.279682070
0.125223591, 0.950134217, 0.279628038
0.125308752, 0.950151622, 0.279530674
0.125367775, 0.950130224, 0.279576539
0.125388115, 0.950105190, 0.279652982
0.125404566, 0.950139045, 0.279530435
